index;CUSEC;NMUN;POLYLINE;POLYLINEPREURL;URLENCODED
909;2807401021;Leganés;yjduF~t_VnAg@D~@HpCDdB@~@@bAAhAqBc@gAUs@Qy@SMGLS^u@z@oBbB{D;((yjduF~t_VnAg@D~@HpCDdB@~@@bAAhAqBc@gAUs@Qy@SMGLS^u@z@oBbB{D));((yjduF~t_VnAg%40D~%40HpCDdB%40~%40%40bAAhAqBc%40gAUs%40Qy%40SMGLS%5Eu%40z%40oBbB%7BD))
910;2807401022;Leganés;crduF|b`VDWHYJULFx@Rr@PfATpBb@@fA@bAg@Iu@OE@a@GAAUGI?IBMdAIAqA[q@OGAQEU@Fc@Js@DYLe@;((crduF|b`VDWHYJULFx@Rr@PfATpBb@@fA@bAg@Iu@OE@a@GAAUGI?IBMdAIAqA[q@OGAQEU@Fc@Js@DYLe@));((crduF%7Cb%60VDWHYJULFx%40Rr%40PfATpBb%40%40fA%40bAg%40Iu%40OE%40a%40GAAUGI%3FIBMdAIAqA%5Bq%40OGAQEU%40Fc%40Js%40DYLe%40))
911;2807401023;Leganés;uhduF~g`Vf@HAcAAgA@iATBn@?dALvD@B@vAF???BPjIHhGNtC\bBv@GH[FFD@JA`Bs@vBaAjAg@n@Wn@YbAg@x@IAn@Cd@C`@A^@b@Bv@@TPn@Nt@TpAXnBP~BHpABxA?vACn@E`AM~@KfAI~AEvC@lBTdAN^Vr@^b@ZrL?J?`w@b@dcBDbYIBs@Te@Po@Xo@Xa@LmBb@YDeBd@yA`@G@wEh@qDb@eFcGmEmHyBqCsEaGoDuEsDaGACCAaA_BEIKQiBmD_B{Cy@}AgFuJUk@_H{OQc@aAyB_EcLIGdEwRjMwl@DWfPwv@bByH`EaWP_AFo@Lo@Ju@TAPDF@p@NpAZH@LeAHCH?TF@@`@FDAt@N;((uhduF~g`Vf@HAcAAgA@iATBn@?dALvD@B@vAF???BPjIHhGNtC\bBv@GH[FFD@JA`Bs@vBaAjAg@n@Wn@YbAg@x@IAn@Cd@C`@A^@b@Bv@@TPn@Nt@TpAXnBP~BHpABxA?vACn@E`AM~@KfAI~AEvC@lBTdAN^Vr@^b@ZrL?J?`w@b@dcBDbYIBs@Te@Po@Xo@Xa@LmBb@YDeBd@yA`@G@wEh@qDb@eFcGmEmHyBqCsEaGoDuEsDaGACCAaA_BEIKQiBmD_B{Cy@}AgFuJUk@_H{OQc@aAyB_EcLIGdEwRjMwl@DWfPwv@bByH`EaWP_AFo@Lo@Ju@TAPDF@p@NpAZH@LeAHCH?TF@@`@FDAt@N));((uhduF~g%60Vf%40HAcAAgA%40iATBn%40%3FdALvD%40B%40vAF%3F%3F%3FBPjIHhGNtC%5CbBv%40GH%5BFFD%40JA%60Bs%40vBaAjAg%40n%40Wn%40YbAg%40x%40IAn%40Cd%40C%60%40A%5E%40b%40Bv%40%40TPn%40Nt%40TpAXnBP~BHpABxA%3FvACn%40E%60AM~%40KfAI~AEvC%40lBTdAN%5EVr%40%5Eb%40ZrL%3FJ%3F%60w%40b%40dcBDbYIBs%40Te%40Po%40Xo%40Xa%40LmBb%40YDeBd%40yA%60%40G%40wEh%40qDb%40eFcGmEmHyBqCsEaGoDuEsDaGACCAaA_BEIKQiBmD_B%7BCy%40%7DAgFuJUk%40_H%7BOQc%40aAyB_EcLIGdEwRjMwl%40DWfPwv%40bByH%60EaWP_AFo%40Lo%40Ju%40TAPDF%40p%40NpAZH%40LeAHCH%3FTF%40%40%60%40FDAt%40N))
912;2807401024;Leganés;_ecuFhx}Ub@{@x@{Af@iAn@eAzA}CPe@dAyC|@eCFQd@uAZu@j@wA\b@Rx@Jp@Vr@??j@t@rBxBDD_@p@aBvCg@|@e@d@eBdBwAxACHINk@`BYx@KRk@z@k@`A_AxAWa@Q[q@gA_@m@g@{@NW;((_ecuFhx}Ub@{@x@{Af@iAn@eAzA}CPe@dAyC|@eCFQd@uAZu@j@wA\b@Rx@Jp@Vr@??j@t@rBxBDD_@p@aBvCg@|@e@d@eBdBwAxACHINk@`BYx@KRk@z@k@`A_AxAWa@Q[q@gA_@m@g@{@NW));((_ecuFhx%7DUb%40%7B%40x%40%7BAf%40iAn%40eAzA%7DCPe%40dAyC%7C%40eCFQd%40uAZu%40j%40wA%5Cb%40Rx%40Jp%40Vr%40%3F%3Fj%40t%40rBxBDD_%40p%40aBvCg%40%7C%40e%40d%40eBdBwAxACHINk%40%60BYx%40KRk%40z%40k%40%60A_AxAWa%40Q%5Bq%40gA_%40m%40g%40%7B%40NW))
913;2807401025;Leganés;sxbuFns}UvAyAdBeBd@e@f@}@`BwC^q@|@hAWx@@PCl@GrAKvCAXIb@m@zBUx@OPw@RkCp@eBh@OJLZvBhFGFIFc@h@i@n@[\CJ?F?JOCG?MG]c@U_@OWeAcBKUMYk@_AKS~@yAj@aAj@{@JSXy@j@aBHOBI;((sxbuFns}UvAyAdBeBd@e@f@}@`BwC^q@|@hAWx@@PCl@GrAKvCAXIb@m@zBUx@OPw@RkCp@eBh@OJLZvBhFGFIFc@h@i@n@[\CJ?F?JOCG?MG]c@U_@OWeAcBKUMYk@_AKS~@yAj@aAj@{@JSXy@j@aBHOBI));((sxbuFns%7DUvAyAdBeBd%40e%40f%40%7D%40%60BwC%5Eq%40%7C%40hAWx%40%40PCl%40GrAKvCAXIb%40m%40zBUx%40OPw%40RkCp%40eBh%40OJLZvBhFGFIFc%40h%40i%40n%40%5B%5CCJ%3FF%3FJOCG%3FMG%5Dc%40U_%40OWeAcBKUMYk%40_AKS~%40yAj%40aAj%40%7B%40JSXy%40j%40aBHOBI))
914;2807402001;Leganés;uzduFd||UdATRDfARND~@Lj@F^?EvCBNN\Dn@Bx@Ff@KJKZy@~B_@pAeBmAkAw@oAw@@aA@gABwA?q@AWNsD;((uzduFd||UdATRDfARND~@Lj@F^?EvCBNN\Dn@Bx@Ff@KJKZy@~B_@pAeBmAkAw@oAw@@aA@gABwA?q@AWNsD));((uzduFd%7C%7CUdATRDfARND~%40Lj%40F%5E%3FEvCBNN%5CDn%40Bx%40Ff%40KJKZy%40~B_%40pAeBmAkAw%40oAw%40%40aA%40gABwA%3Fq%40AWNsD))
915;2807402002;Leganés;wpduFp~|UT@x@@jA?j@A`@CENE|A@L?b@DTDPAN[dCU~AKr@Kx@CJa@jCYEe@QOGm@Yw@g@UM^qAx@_CJ[JKGg@Cy@Eo@O]CODwC;((wpduFp~|UT@x@@jA?j@A`@CENE|A@L?b@DTDPAN[dCU~AKr@Kx@CJa@jCYEe@QOGm@Yw@g@UM^qAx@_CJ[JKGg@Cy@Eo@O]CODwC));((wpduFp~%7CUT%40x%40%40jA%3Fj%40A%60%40CENE%7CA%40L%3Fb%40DTDPAN%5BdCU~AKr%40Kx%40CJa%40jCYEe%40QOGm%40Yw%40g%40UM%5EqAx%40_CJ%5BJKGg%40Cy%40Eo%40O%5DCODwC))
916;2807402003;Leganés;miduFn~|UXArAOl@MQnEBVJd@Jh@Ln@Pz@^rBFFNF`@H?T@TFb@?@BNDXB^?TEXGb@SvAo@Sq@S{@UsA]i@QcAYe@M`@kCBKJy@Js@T_BZeC@OEQEU?c@AMD}ADO;((miduFn~|UXArAOl@MQnEBVJd@Jh@Ln@Pz@^rBFFNF`@H?T@TFb@?@BNDXB^?TEXGb@SvAo@Sq@S{@UsA]i@QcAYe@M`@kCBKJy@Js@T_BZeC@OEQEU?c@AMD}ADO));((miduFn~%7CUXArAOl%40MQnEBVJd%40Jh%40Ln%40Pz%40%5ErBFFNF%60%40H%3FT%40TFb%40%3F%40BNDXB%5E%3FTEXGb%40SvAo%40Sq%40S%7B%40UsA%5Di%40QcAYe%40M%60%40kCBKJy%40Js%40T_BZeC%40OEQEU%3Fc%40AMD%7DADO))
917;2807402004;Leganés;qdduFn}|U^Gx@M^Gh@Gl@IZEp@E^A@zDKpAIdAfATAHI`AMjAgAWoB_@gB]OCQAMo@Ki@Ke@CWPoE;((qdduFn}|U^Gx@M^Gh@Gl@IZEp@E^A@zDKpAIdAfATAHI`AMjAgAWoB_@gB]OCQAMo@Ki@Ke@CWPoE));((qdduFn%7D%7CU%5EGx%40M%5EGh%40Gl%40IZEp%40E%5EA%40zDKpAIdAfATAHI%60AMjAgAWoB_%40gB%5DOCQAMo%40Ki%40Ke%40CWPoE))
918;2807402005;Leganés;qzcuFp{|UD?v@An@DpAFr@F\@?@EjAGdAIj@M`A[dB]nBKh@YKc@OOGIr@o@MCWLkAHaA@IgAUHeAJqAA{D;((qzcuFp{|UD?v@An@DpAFr@F\@?@EjAGdAIj@M`A[dB]nBKh@YKc@OOGIr@o@MCWLkAHaA@IgAUHeAJqAA{D));((qzcuFp%7B%7CUD%3Fv%40An%40DpAFr%40F%5C%40%3F%40EjAGdAIj%40M%60A%5BdB%5DnBKh%40YKc%40OOGIr%40o%40MCWLkAHaA%40IgAUHeAJqAA%7BD))
919;2807402006;Leganés;wycuFrk}UBVn@LHs@NFb@NXJMv@YvBKbAm@Yk@Qw@Ua@GoBAGc@AU?Ua@IOGGG_@sBQ{@P@NBfB\nB^fAV;((wycuFrk}UBVn@LHs@NFb@NXJMv@YvBKbAm@Yk@Qw@Ua@GoBAGc@AU?Ua@IOGGG_@sBQ{@P@NBfB\nB^fAV));((wycuFrk%7DUBVn%40LHs%40NFb%40NXJMv%40YvBKbAm%40Yk%40Qw%40Ua%40GoBAGc%40AU%3FUa%40IOGGG_%40sBQ%7B%40P%40NBfB%5CnB%5EfAV))
920;2807402007;Leganés;c`duFpq}UnB@`@Fv@Tj@Pl@XK|@OdAKh@Kf@OdACV}@[g@Sw@a@m@[c@YRwAFc@DY?UC_@EYCO?A;((c`duFpq}UnB@`@Fv@Tj@Pl@XK|@OdAKh@Kf@OdACV}@[g@Sw@a@m@[c@YRwAFc@DY?UC_@EYCO?A));((c%60duFpq%7DUnB%40%60%40Fv%40Tj%40Pl%40XK%7C%40OdAKh%40Kf%40OdACV%7D%40%5Bg%40Sw%40a%40m%40%5Bc%40YRwAFc%40DY%3FUC_%40EYCO%3FA))
921;2807402008;Leganés;gfcuF~~{UhA]jDlIjE|Kp@l@DJFNLd@F`@@^[t@e@tAGP}@dCeAxCQd@{A|Co@dAqAiB}D`AcATIi@C[CUC_@@kA}ARmAL[BDmAJgCDmAe@GHk@FeADkA?ABm@B{A?E?q@Ae@G}ACk@KgBOmCAIEy@CeAGaDzDAvDGx@I;((gfcuF~~{UhA]jDlIjE|Kp@l@DJFNLd@F`@@^[t@e@tAGP}@dCeAxCQd@{A|Co@dAqAiB}D`AcATIi@C[CUC_@@kA}ARmAL[BDmAJgCDmAe@GHk@FeADkA?ABm@B{A?E?q@Ae@G}ACk@KgBOmCAIEy@CeAGaDzDAvDGx@I));((gfcuF~~%7BUhA%5DjDlIjE%7CKp%40l%40DJFNLd%40F%60%40%40%5E%5Bt%40e%40tAGP%7D%40dCeAxCQd%40%7BA%7CCo%40dAqAiB%7DD%60AcATIi%40C%5BCUC_%40%40kA%7DARmAL%5BBDmAJgCDmAe%40GHk%40FeADkA%3FABm%40B%7BA%3FE%3Fq%40Ae%40G%7DACk%40KgBOmCAIEy%40CeAGaDzDAvDGx%40I))
922;2807402009;Leganés;kucuFhl}UJi@\oBZeBLaAd@FElAKfCElAZClAM|ASAjAB^BTBZHh@u@T[RkB`AILIFK@WC_AK{@KJcAXwBLw@;((kucuFhl}UJi@\oBZeBLaAd@FElAKfCElAZClAM|ASAjAB^BTBZHh@u@T[RkB`AILIFK@WC_AK{@KJcAXwBLw@));((kucuFhl%7DUJi%40%5CoBZeBLaAd%40FElAKfCElAZClAM%7CASAjAB%5EBTBZHh%40u%40T%5BRkB%60AILIFK%40WC_AK%7B%40KJcAXwBLw%40))
923;2807402010;Leganés;_wcuF|s}Uz@J~@JVBJAHGHTRj@L^Vn@DNJ`@\pAh@pBFLIRIXq@_@{@g@SI_@KQEk@Ow@M_ASk@KBWNeAJg@Ji@NeAJ}@;((_wcuF|s}Uz@J~@JVBJAHGHTRj@L^Vn@DNJ`@\pAh@pBFLIRIXq@_@{@g@SI_@KQEk@Ow@M_ASk@KBWNeAJg@Ji@NeAJ}@));((_wcuF%7Cs%7DUz%40J~%40JVBJAHGHTRj%40L%5EVn%40DNJ%60%40%5CpAh%40pBFLIRIXq%40_%40%7B%40g%40SI_%40KQEk%40Ow%40M_ASk%40KBWNeAJg%40Ji%40NeAJ%7D%40))
924;2807402011;Leganés;mkcuFtp}UDb@Hj@HRFFNHLDb@Vb@ZFDBDBLt@h@OVq@v@{@bAi@n@GHc@h@[b@GMi@qB]qAKa@EOWo@M_@Sk@IUHMjBaAZSt@U;((mkcuFtp}UDb@Hj@HRFFNHLDb@Vb@ZFDBDBLt@h@OVq@v@{@bAi@n@GHc@h@[b@GMi@qB]qAKa@EOWo@M_@Sk@IUHMjBaAZSt@U));((mkcuFtp%7DUDb%40Hj%40HRFFNHLDb%40Vb%40ZFDBDBLt%40h%40OVq%40v%40%7B%40bAi%40n%40GHc%40h%40%5Bb%40GMi%40qB%5DqAKa%40EOWo%40M_%40Sk%40IUHMjBaAZSt%40U))
925;2807402012;Leganés;y`cuFfq}Ug@hAy@zAc@z@u@i@CMCEGEc@[c@WMEOIGGISIk@Ec@bAU|DaApAhB;((y`cuFfq}Ug@hAy@zAc@z@u@i@CMCEGEc@[c@WMEOIGGISIk@Ec@bAU|DaApAhB));((y%60cuFfq%7DUg%40hAy%40zAc%40z%40u%40i%40CMCEGEc%40%5Bc%40WMEOIGGISIk%40Ec%40bAU%7CDaApAhB))
926;2807402013;Leganés;isduFbq}UI`@}@LMfCCd@Q|CCf@Ed@GXEHCP?L?TA\AJIj@Kz@BBBF@NCXAZoAUCc@?uA?yA?aA?oA?cA@o@CmAAyCEq@Au@?u@CoAnAv@jAv@dBlA;((isduFbq}UI`@}@LMfCCd@Q|CCf@Ed@GXEHCP?L?TA\AJIj@Kz@BBBF@NCXAZoAUCc@?uA?yA?aA?oA?cA@o@CmAAyCEq@Au@?u@CoAnAv@jAv@dBlA));((isduFbq%7DUI%60%40%7D%40LMfCCd%40Q%7CCCf%40Ed%40GXEHCP%3FL%3FTA%5CAJIj%40Kz%40BBBF%40NCXAZoAUCc%40%3FuA%3FyA%3FaA%3FoA%3FcA%40o%40CmAAyCEq%40Au%40%3Fu%40CoAnAv%40jAv%40dBlA))
927;2807402014;Leganés;wzduFth~UnAT\DnAPZD^Nd@H`APh@Jh@J|Bf@|@RtA\N?ZFD@l@LnBXb@Fb@Fh@JZFH?FCMZEHGXW~@K\ENO\Wj@O\s@jAw@rA_AjBSb@a@rA{BiBkAcAeA_A}@aAm@q@Ya@cCqDOSuAiCuB_ER]FK;((wzduFth~UnAT\DnAPZD^Nd@H`APh@Jh@J|Bf@|@RtA\N?ZFD@l@LnBXb@Fb@Fh@JZFH?FCMZEHGXW~@K\ENO\Wj@O\s@jAw@rA_AjBSb@a@rA{BiBkAcAeA_A}@aAm@q@Ya@cCqDOSuAiCuB_ER]FK));((wzduFth~UnAT%5CDnAPZD%5ENd%40H%60APh%40Jh%40J%7CBf%40%7C%40RtA%5CN%3FZFD%40l%40LnBXb%40Fb%40Fh%40JZFH%3FFCMZEHGXW~%40K%5CENO%5CWj%40O%5Cs%40jAw%40rA_AjBSb%40a%40rA%7BBiBkAcAeA_A%7D%40aAm%40q%40Ya%40cCqDOSuAiCuB_ER%5DFK))
928;2807402015;Leganés;isduFbq}UTLv@f@l@XNFd@PXDd@LbAXGRKVMLIDEZUhAUtAOCERw@UaA[I^GJMNoA[KGw@MP}CBe@LgC|@MHa@;((isduFbq}UTLv@f@l@XNFd@PXDd@LbAXGRKVMLIDEZUhAUtAOCERw@UaA[I^GJMNoA[KGw@MP}CBe@LgC|@MHa@));((isduFbq%7DUTLv%40f%40l%40XNFd%40PXDd%40LbAXGRKVMLIDEZUhAUtAOCERw%40UaA%5BI%5EGJMNoA%5BKGw%40MP%7DCBe%40LgC%7C%40MHa%40))
929;2807402016;Leganés;uvduF~|}Uv@LJFnAZLOFKH_@`AZv@TDSNBH`@Hr@AtAGjAIfBIz@Ex@i@Ki@KaAQe@I_@O[EoAQ]E@[BYAOCGCCJ{@Hk@@K@]?U?MBQDIFYDe@Bg@;((uvduF~|}Uv@LJFnAZLOFKH_@`AZv@TDSNBH`@Hr@AtAGjAIfBIz@Ex@i@Ki@KaAQe@I_@O[EoAQ]E@[BYAOCGCCJ{@Hk@@K@]?U?MBQDIFYDe@Bg@));((uvduF~%7C%7DUv%40LJFnAZLOFKH_%40%60AZv%40TDSNBH%60%40Hr%40AtAGjAIfBIz%40Ex%40i%40Ki%40KaAQe%40I_%40O%5BEoAQ%5DE%40%5BBYAOCGCCJ%7B%40Hk%40%40K%40%5D%3FU%3FMBQDIFYDe%40Bg%40))
930;2807402017;Leganés;kbduFzc~UDB@BBNBRDTJ|@Hh@FXQ^[j@}@lAKLuA]}@S}Bg@Dy@H{@HgBFkA@uAIs@Ia@TuATiAD[HELMJWFSh@PrA\z@Tp@Rn@Rb@XM~@_@bCS|ACNEDK?;((kbduFzc~UDB@BBNBRDTJ|@Hh@FXQ^[j@}@lAKLuA]}@S}Bg@Dy@H{@HgBFkA@uAIs@Ia@TuATiAD[HELMJWFSh@PrA\z@Tp@Rn@Rb@XM~@_@bCS|ACNEDK?));((kbduFzc~UDB%40BBNBRDTJ%7C%40Hh%40FXQ%5E%5Bj%40%7D%40lAKLuA%5D%7D%40S%7DBg%40Dy%40H%7B%40HgBFkA%40uAIs%40Ia%40TuATiAD%5BHELMJWFSh%40PrA%5Cz%40Tp%40Rn%40Rb%40XM~%40_%40bCS%7CACNEDK%3F))
931;2807402019;Leganés;s_duFbz}Ul@Zv@`@f@R|@ZATMZUf@a@r@Yb@i@t@[`@GLMXEHUl@OVEJGYIi@K}@EUCSCOACECJ?DEBOR}A^cCL_A;((s_duFbz}Ul@Zv@`@f@R|@ZATMZUf@a@r@Yb@i@t@[`@GLMXEHUl@OVEJGYIi@K}@EUCSCOACECJ?DEBOR}A^cCL_A));((s_duFbz%7DUl%40Zv%40%60%40f%40R%7C%40ZATMZUf%40a%40r%40Yb%40i%40t%40%5B%60%40GLMXEHUl%40OVEJGYIi%40K%7D%40EUCSCOACECJ%3FDEBOR%7DA%5EcCL_A))
932;2807402020;Leganés;gycuFp}}Uj@J~@Rv@Lj@NPD^JRHz@f@p@^Sj@KZ[v@O\MXIKMVUf@a@j@e@n@i@n@W^GLKL]g@CGHUX{@BKi@a@e@_@OGKIc@W]SCAmAo@EEEEZa@h@u@Xc@`@s@Tg@L[@U;((gycuFp}}Uj@J~@Rv@Lj@NPD^JRHz@f@p@^Sj@KZ[v@O\MXIKMVUf@a@j@e@n@i@n@W^GLKL]g@CGHUX{@BKi@a@e@_@OGKIc@W]SCAmAo@EEEEZa@h@u@Xc@`@s@Tg@L[@U));((gycuFp%7D%7DUj%40J~%40Rv%40Lj%40NPD%5EJRHz%40f%40p%40%5ESj%40KZ%5Bv%40O%5CMXIKMVUf%40a%40j%40e%40n%40i%40n%40W%5EGLKL%5Dg%40CGHUX%7B%40BKi%40a%40e%40_%40OGKIc%40W%5DSCAmAo%40EEEEZa%40h%40u%40Xc%40%60%40s%40Tg%40L%5B%40U))
933;2807402021;Leganés;w`duF~i~UDKNWTm@DILYFMDDDDlAn@B@\Rb@VJHNFd@^h@`@CJYz@ITBFOTMTMTKVGBI?[Gi@Kc@Gc@GoBYm@MEA[GO?JM|@mAZk@P_@;((w`duF~i~UDKNWTm@DILYFMDDDDlAn@B@\Rb@VJHNFd@^h@`@CJYz@ITBFOTMTMTKVGBI?[Gi@Kc@Gc@GoBYm@MEA[GO?JM|@mAZk@P_@));((w%60duF~i~UDKNWTm%40DILYFMDDDDlAn%40B%40%5CRb%40VJHNFd%40%5Eh%40%60%40CJYz%40ITBFOTMTMTKVGBI%3F%5BGi%40Kc%40Gc%40GoBYm%40MEA%5BGO%3FJM%7C%40mAZk%40P_%40))
934;2807402022;Leganés;yreuFnm|URHd@Xz@x@h@b@LNb@b@^^`@^`@\fAn@jAh@\R~@VbATrARbAPOrD@V?p@CvAAfAA`ABnA?t@@t@Dp@@xCBlAAn@?bA?nA?`A?xA?tABb@eEyEa@S{DcJoCiFuCeFOW[m@uByDgAgCyAeDo@wB]u@j@]bB_Al@_@b@Gt@@RBVHTL;((yreuFnm|URHd@Xz@x@h@b@LNb@b@^^`@^`@\fAn@jAh@\R~@VbATrARbAPOrD@V?p@CvAAfAA`ABnA?t@@t@Dp@@xCBlAAn@?bA?nA?`A?xA?tABb@eEyEa@S{DcJoCiFuCeFOW[m@uByDgAgCyAeDo@wB]u@j@]bB_Al@_@b@Gt@@RBVHTL));((yreuFnm%7CURHd%40Xz%40x%40h%40b%40LNb%40b%40%5E%5E%60%40%5E%60%40%5CfAn%40jAh%40%5CR~%40VbATrARbAPOrD%40V%3Fp%40CvAAfAA%60ABnA%3Ft%40%40t%40Dp%40%40xCBlAAn%40%3FbA%3FnA%3F%60A%3FxA%3FtABb%40eEyEa%40S%7BDcJoCiFuCeFOW%5Bm%40uByDgAgCyAeDo%40wB%5Du%40j%40%5DbB_Al%40_%40b%40Gt%40%40RBVHTL))
935;2807403001;Leganés;_beuFfa~U`@RdExEGJS\tB~Dq@dA?bA?d@CD?VALw@A}A?AeA@mAyB??u@?]s@BU?K`@Qr@Cf@@z@?lB@pA@pA?nABnA@vBi@LiATQ_NdB?EyD{ABb@{Fj@]@u@Fa@f@qAn@cAt@w@;((_beuFfa~U`@RdExEGJS\tB~Dq@dA?bA?d@CD?VALw@A}A?AeA@mAyB??u@?]s@BU?K`@Qr@Cf@@z@?lB@pA@pA?nABnA@vBi@LiATQ_NdB?EyD{ABb@{Fj@]@u@Fa@f@qAn@cAt@w@));((_beuFfa~U%60%40RdExEGJS%5CtB~Dq%40dA%3FbA%3Fd%40CD%3FVALw%40A%7DA%3FAeA%40mAyB%3F%3Fu%40%3F%5Ds%40BU%3FK%60%40Qr%40Cf%40%40z%40%3FlB%40pA%40pA%3FnABnA%40vBi%40LiATQ_NdB%3FEyD%7BABb%40%7BFj%40%5D%40u%40Fa%40f%40qAn%40cAt%40w%40))
936;2807403002;Leganés;k~duFxv~UAdA?H@nA?lA@xA?fCM?{AVqBVAwBCoA?oAAqAAqA?mBA{@Bg@Ps@Ja@T?r@C?\?t@xB?AlA@dA;((k~duFxv~UAdA?H@nA?lA@xA?fCM?{AVqBVAwBCoA?oAAqAAqA?mBA{@Bg@Ps@Ja@T?r@C?\?t@xB?AlA@dA));((k~duFxv~UAdA%3FH%40nA%3FlA%40xA%3FfCM%3F%7BAVqBVAwBCoA%3FoAAqAAqA%3FmBA%7B%40Bg%40Ps%40Ja%40T%3Fr%40C%3F%5C%3Ft%40xB%3FAlA%40dA))
937;2807403003;Leganés;k~duFxv~U|A?v@@?`@x@@@x@?jA?fA?hA?dA?pAw@?wAC_AA?gCAyA?mAAoA?I@eA;((k~duFxv~U|A?v@@?`@x@@@x@?jA?fA?hA?dA?pAw@?wAC_AA?gCAyA?mAAoA?I@eA));((k~duFxv~U%7CA%3Fv%40%40%3F%60%40x%40%40%40x%40%3FjA%3FfA%3FhA%3FdA%3FpAw%40%3FwAC_AA%3FgCAyA%3FmAAoA%3FI%40eA))
938;2807403004;Leganés;}wduF~o~UtAhCNRbCpDOXQRWD?vA?r@?bAA`B]C}@BmAE?qA?eA?iA?gA?kAAy@y@A?a@@M?WBE?e@?cAp@eA;((}wduF~o~UtAhCNRbCpDOXQRWD?vA?r@?bAA`B]C}@BmAE?qA?eA?iA?gA?kAAy@y@A?a@@M?WBE?e@?cAp@eA));((%7DwduF~o~UtAhCNRbCpDOXQRWD%3FvA%3Fr%40%3FbAA%60B%5DC%7D%40BmAE%3FqA%3FeA%3FiA%3FgA%3FkAAy%40y%40A%3Fa%40%40M%3FWBE%3Fe%40%3FcAp%40eA))
939;2807403005;Leganés;spduFnz~UX`@l@p@|@`AdA~@jAbAzBhBO`@]Ee@Ga@E}@G[Cc@Ca@Cq@EYCi@CYCG?OAIAGA@aB?cA?s@?wAVEPSNY;((spduFnz~UX`@l@p@|@`AdA~@jAbAzBhBO`@]Ee@Ga@E}@G[Cc@Ca@Cq@EYCi@CYCG?OAIAGA@aB?cA?s@?wAVEPSNY));((spduFnz~UX%60%40l%40p%40%7C%40%60AdA~%40jAbAzBhBO%60%40%5DEe%40Ga%40E%7D%40G%5BCc%40Ca%40Cq%40EYCi%40CYCG%3FOAIAGA%40aB%3FcA%3Fs%40%3FwAVEPSNY))
940;2807403006;Leganés;i~duFhe_V@~A@vAAnA@|@Fh@HTHTRVd@Zt@d@`@T`@VKF]JaElA]HyAb@i@yHUeEKcCpBWzAWL?;((i~duFhe_V@~A@vAAnA@|@Fh@HTHTRVd@Zt@d@`@T`@VKF]JaElA]HyAb@i@yHUeEKcCpBWzAWL?));((i~duFhe_V%40~A%40vAAnA%40%7C%40Fh%40HTHTRVd%40Zt%40d%40%60%40T%60%40VKF%5DJaElA%5DHyAb%40i%40yHUeEKcCpBWzAWL%3F))
941;2807403007;Leganés;ywduFne_VlADCFABIhCM~CE`A?RAJC`AEPITOTa@Wa@Uu@e@e@[SWIUIUGi@A}@@oAAwAA_B~@@vABv@?;((ywduFne_VlADCFABIhCM~CE`A?RAJC`AEPITOTa@Wa@Uu@e@e@[SWIUIUGi@A}@@oAAwAA_B~@@vABv@?));((ywduFne_VlADCFABIhCM~CE%60A%3FRAJC%60AEPITOTa%40Wa%40Uu%40e%40e%40%5BSWIUIUGi%40A%7D%40%40oAAwAA_B~%40%40vABv%40%3F))
942;2807403008;Leganés;kuduFte_V|@C\BF@H@N@F?XBh@BXBMjC_AGA`@E`AEjAAh@CX_@fCu@UMCgA]BaA@K?SDaAL_DHiC@CBG;((kuduFte_V|@C\BF@H@N@F?XBh@BXBMjC_AGA`@E`AEjAAh@CX_@fCu@UMCgA]BaA@K?SDaAL_DHiC@CBG));((kuduFte_V%7C%40C%5CBF%40H%40N%40F%3FXBh%40BXBMjC_AGA%60%40E%60AEjAAh%40CX_%40fCu%40UMCgA%5DBaA%40K%3FSDaAL_DHiC%40CBG))
943;2807403009;Leganés;gnduFff_Vp@DI|BCXABCDALAR?b@ApCAJC@Kd@Mt@EZCJGJGDE?a@Mw@U^gCBY@i@DkADaA@a@~@FLkC;((gnduFff_Vp@DI|BCXABCDALAR?b@ApCAJC@Kd@Mt@EZCJGJGDE?a@Mw@U^gCBY@i@DkADaA@a@~@FLkC));((gnduFff_Vp%40DI%7CBCXABCDALAR%3Fb%40ApCAJC%40Kd%40Mt%40EZCJGJGDE%3Fa%40Mw%40U%5EgCBY%40i%40DkADaA%40a%40~%40FLkC))
944;2807403010;Leganés;ulduFlf_V`@Bb@BZB|@F`@Dd@F\Dk@fBQn@O`@Uh@a@dAYp@[r@MXYN_@Ri@\[GBKD[Lu@Je@BA@K@qC?c@@S@MBE@CBYH}B;((ulduFlf_V`@Bb@BZB|@F`@Dd@F\Dk@fBQn@O`@Uh@a@dAYp@[r@MXYN_@Ri@\[GBKD[Lu@Je@BA@K@qC?c@@S@MBE@CBYH}B));((ulduFlf_V%60%40Bb%40BZB%7C%40F%60%40Dd%40F%5CDk%40fBQn%40O%60%40Uh%40a%40dAYp%40%5Br%40MXYN_%40Ri%40%5C%5BGBKD%5BLu%40Je%40BA%40K%40qC%3Fc%40%40S%40MBE%40CBYH%7DB))
